date,script,model,time
2019-03-16 01:34:14.539,RefineForPMD.eol,Partial_90_DigitalWatch.uml,8511
2019-03-16 01:34:24.935,PartialDetection.eol,Partial_40_CarDoorLock.uml,596
2019-03-16 01:34:39.307,PartialDetection.eol,Partial_50_CarDoorLock.uml,744
2019-03-16 01:34:39.052,RefineForPMD.eol,Replication.uml,8043
2019-03-16 01:34:53.488,PartialDetection.eol,Partial_60_CarDoorLock.uml,535
2019-03-16 01:35:06.995,PartialDetection.eol,Partial_70_CarDoorLock.uml,734
2019-03-16 01:35:02.327,RefineForPMD.eol,Partial_10_Replication.uml,8407
2019-03-16 01:35:23.687,PartialDetection.eol,Partial_80_CarDoorLock.uml,487
2019-03-16 01:35:26.893,RefineForPMD.eol,Partial_20_Replication.uml,7197
2019-03-16 01:35:36.875,PartialDetection.eol,Partial_90_CarDoorLock.uml,368
2019-03-16 01:35:49.731,PartialDetection.eol,rover.uml,1314
2019-03-16 01:35:49.135,RefineForPMD.eol,Partial_30_Replication.uml,7575
2019-03-16 01:36:04.695,PartialDetection.eol,Partial_10_rover.uml,1006
2019-03-16 01:36:11.927,RefineForPMD.eol,Partial_40_Replication.uml,6155
2019-03-16 01:36:19.686,PartialDetection.eol,Partial_20_rover.uml,688
2019-03-16 01:36:33.551,PartialDetection.eol,Partial_30_rover.uml,872
2019-03-16 01:36:32.228,RefineForPMD.eol,Partial_50_Replication.uml,5580
2019-03-16 01:36:46.585,PartialDetection.eol,Partial_40_rover.uml,947
2019-03-16 01:36:52.248,RefineForPMD.eol,Partial_60_Replication.uml,5292
2019-03-16 01:36:59.842,PartialDetection.eol,Partial_50_rover.uml,749
2019-03-16 01:37:13.087,PartialDetection.eol,Partial_60_rover.uml,857
2019-03-16 01:37:11.848,RefineForPMD.eol,Partial_70_Replication.uml,4927
2019-03-16 01:37:25.855,PartialDetection.eol,Partial_70_rover.uml,811
2019-03-16 01:37:30.165,RefineForPMD.eol,Partial_80_Replication.uml,4983
2019-03-16 01:37:38.913,PartialDetection.eol,Partial_80_rover.uml,838
2019-03-16 01:37:53.82,PartialDetection.eol,Partial_90_rover.uml,1530
2019-03-16 01:37:49.487,RefineForPMD.eol,Partial_90_Replication.uml,7791
2019-03-16 01:38:09.564,PartialDetection.eol,model.uml,1188
2019-03-16 01:38:35.258,PartialDetection.eol,Partial_10_model.uml,889
2019-03-16 01:38:49.377,PartialDetection.eol,Partial_20_model.uml,628
2019-03-16 01:39:01.987,PartialDetection.eol,Partial_30_model.uml,722
2019-03-16 01:39:12.673,PartialDetection.eol,Partial_40_model.uml,540
2019-03-16 01:39:23.28,PartialDetection.eol,Partial_50_model.uml,664
2019-03-16 01:39:32.315,PartialDetection.eol,Partial_60_model.uml,465
2019-03-16 01:39:44.205,PartialDetection.eol,Partial_70_model.uml,533
2019-03-16 01:39:53.704,PartialDetection.eol,Partial_80_model.uml,446
2019-03-16 01:40:02.032,PartialDetection.eol,Partial_90_model.uml,365
2019-03-16 01:40:10.337,PartialDetection.eol,DigitalWatch.uml,820
2019-03-16 01:40:18.527,PartialDetection.eol,Partial_10_DigitalWatch.uml,743
2019-03-16 01:40:27.372,PartialDetection.eol,Partial_20_DigitalWatch.uml,756
2019-03-16 01:40:35.922,PartialDetection.eol,Partial_30_DigitalWatch.uml,569
2019-03-16 01:40:45.086,PartialDetection.eol,Partial_40_DigitalWatch.uml,684
2019-03-16 01:40:53.173,PartialDetection.eol,Partial_50_DigitalWatch.uml,610
2019-03-16 01:41:01.178,PartialDetection.eol,Partial_60_DigitalWatch.uml,714
2019-03-16 01:41:09.263,PartialDetection.eol,Partial_70_DigitalWatch.uml,653
2019-03-16 01:41:17.544,PartialDetection.eol,Partial_80_DigitalWatch.uml,509
2019-03-16 01:41:25.459,PartialDetection.eol,Partial_90_DigitalWatch.uml,633
2019-03-16 01:41:33.405,PartialDetection.eol,Replication.uml,1082
2019-03-16 01:41:42.877,PartialDetection.eol,Partial_10_Replication.uml,774
2019-03-16 01:41:52.702,PartialDetection.eol,Partial_20_Replication.uml,748
2019-03-16 01:42:01.102,PartialDetection.eol,Partial_30_Replication.uml,679
2019-03-16 01:42:09.871,PartialDetection.eol,Partial_40_Replication.uml,760
2019-03-16 01:42:18.334,PartialDetection.eol,Partial_50_Replication.uml,810
2019-03-16 01:42:26.902,PartialDetection.eol,Partial_60_Replication.uml,729
2019-03-16 01:42:35.085,PartialDetection.eol,Partial_70_Replication.uml,555
2019-03-16 01:42:43.118,PartialDetection.eol,Partial_80_Replication.uml,506
2019-03-16 01:42:51.098,PartialDetection.eol,Partial_90_Replication.uml,487
2019-03-16 01:42:58.413,PartialDetection.eol,CarDoorLock.uml,326
2019-03-16 01:43:05.28,PartialDetection.eol,Partial_10_CarDoorLock.uml,328
2019-03-16 01:43:12.467,PartialDetection.eol,Partial_20_CarDoorLock.uml,322
2019-03-16 01:43:20.586,PartialDetection.eol,Partial_30_CarDoorLock.uml,351
2019-03-16 01:43:28.208,PartialDetection.eol,Partial_40_CarDoorLock.uml,335
2019-03-16 01:43:35.854,PartialDetection.eol,Partial_50_CarDoorLock.uml,284
2019-03-16 01:43:44.013,PartialDetection.eol,Partial_60_CarDoorLock.uml,374
2019-03-16 01:43:51.751,PartialDetection.eol,Partial_70_CarDoorLock.uml,314
2019-03-16 01:44:01.172,PartialDetection.eol,Partial_80_CarDoorLock.uml,340
2019-03-16 01:44:09.981,PartialDetection.eol,Partial_90_CarDoorLock.uml,310
2019-03-16 01:44:18.484,PartialDetection.eol,rover.uml,675
2019-03-16 01:44:26.876,PartialDetection.eol,Partial_10_rover.uml,678
2019-03-16 01:44:36.3,PartialDetection.eol,Partial_20_rover.uml,990
2019-03-16 01:44:45.725,PartialDetection.eol,Partial_30_rover.uml,654
2019-03-16 01:44:54.137,PartialDetection.eol,Partial_40_rover.uml,559
2019-03-16 01:45:03.015,PartialDetection.eol,Partial_50_rover.uml,678
2019-03-16 01:45:13.083,PartialDetection.eol,Partial_60_rover.uml,528
2019-03-16 01:45:22.584,PartialDetection.eol,Partial_70_rover.uml,509
2019-03-16 01:45:30.206,PartialDetection.eol,Partial_80_rover.uml,422
2019-03-16 01:45:38.494,PartialDetection.eol,Partial_90_rover.uml,529
2019-03-16 01:45:46.447,PartialDetection.eol,model.uml,410
2019-03-16 01:45:54.724,PartialDetection.eol,Partial_10_model.uml,681
2019-03-16 01:46:03.691,PartialDetection.eol,Partial_20_model.uml,587
2019-03-16 01:46:12.04,PartialDetection.eol,Partial_30_model.uml,550
2019-03-16 01:46:20.677,PartialDetection.eol,Partial_40_model.uml,448
2019-03-16 01:46:28.944,PartialDetection.eol,Partial_50_model.uml,427
2019-03-16 01:46:37.206,PartialDetection.eol,Partial_60_model.uml,509
2019-03-16 01:46:45.669,PartialDetection.eol,Partial_70_model.uml,404
2019-03-16 01:46:54.062,PartialDetection.eol,Partial_80_model.uml,364
2019-03-16 01:47:05.45,PartialDetection.eol,Partial_90_model.uml,470
2019-03-16 01:47:14.746,PartialDetection.eol,DigitalWatch.uml,834
2019-03-16 01:47:24.197,PartialDetection.eol,Partial_10_DigitalWatch.uml,764
2019-03-16 01:47:36.705,PartialDetection.eol,Partial_20_DigitalWatch.uml,1276
2019-03-16 01:47:47.057,PartialDetection.eol,Partial_30_DigitalWatch.uml,566
2019-03-16 01:47:55.763,PartialDetection.eol,Partial_40_DigitalWatch.uml,774
2019-03-16 01:48:04.231,PartialDetection.eol,Partial_50_DigitalWatch.uml,701
2019-03-16 01:48:12.566,PartialDetection.eol,Partial_60_DigitalWatch.uml,673
2019-03-16 01:48:20.378,PartialDetection.eol,Partial_70_DigitalWatch.uml,508
2019-03-16 01:48:27.851,PartialDetection.eol,Partial_80_DigitalWatch.uml,500
2019-03-16 01:48:35.781,PartialDetection.eol,Partial_90_DigitalWatch.uml,472
2019-03-16 01:48:43.508,PartialDetection.eol,Replication.uml,681
2019-03-16 01:48:51.6,PartialDetection.eol,Partial_10_Replication.uml,846
2019-03-16 01:49:00.364,PartialDetection.eol,Partial_20_Replication.uml,814
2019-03-16 01:49:09.019,PartialDetection.eol,Partial_30_Replication.uml,754
2019-03-16 01:49:18.007,PartialDetection.eol,Partial_40_Replication.uml,638
2019-03-16 01:49:26.364,PartialDetection.eol,Partial_50_Replication.uml,646
2019-03-16 01:49:35.197,PartialDetection.eol,Partial_60_Replication.uml,660
2019-03-16 01:49:43.858,PartialDetection.eol,Partial_70_Replication.uml,648
2019-03-16 01:49:52.433,PartialDetection.eol,Partial_80_Replication.uml,786
2019-03-16 01:50:00.715,PartialDetection.eol,Partial_90_Replication.uml,731
2019-03-16 01:50:15.553,PartialDetection.eol,CarDoorLock.uml,630
2019-03-16 01:50:14.217,RefineForPMD.eol,rover.uml,3812
2019-03-16 01:50:29.446,PartialDetection.eol,Partial_10_CarDoorLock.uml,689
2019-03-16 01:50:33.07,RefineForPMD.eol,Partial_10_rover.uml,4803
2019-03-16 01:50:42.326,PartialDetection.eol,Partial_20_CarDoorLock.uml,659
2019-03-16 01:50:55.47,PartialDetection.eol,Partial_30_CarDoorLock.uml,701
2019-03-16 01:50:52.741,RefineForPMD.eol,Partial_20_rover.uml,4181
2019-03-16 01:51:16.899,PartialDetection.eol,Partial_40_CarDoorLock.uml,836
2019-03-16 01:51:24.397,RefineForPMD.eol,Partial_30_rover.uml,18487
2019-03-16 01:51:50.745,PartialDetection.eol,Partial_50_CarDoorLock.uml,513
2019-03-16 01:52:05.096,PartialDetection.eol,Partial_60_CarDoorLock.uml,512
2019-03-16 01:52:01.106,RefineForPMD.eol,Partial_40_rover.uml,5101
2019-03-16 01:52:20.035,PartialDetection.eol,Partial_70_CarDoorLock.uml,501
2019-03-16 01:52:21.887,RefineForPMD.eol,Partial_50_rover.uml,3568
2019-03-16 01:52:33.066,PartialDetection.eol,Partial_80_CarDoorLock.uml,559
2019-03-16 01:52:43.729,PartialDetection.eol,Partial_90_CarDoorLock.uml,522
2019-03-16 01:52:42.817,RefineForPMD.eol,Partial_60_rover.uml,3775
2019-03-16 01:52:57.27,PartialDetection.eol,rover.uml,991
2019-03-16 01:53:00.381,RefineForPMD.eol,Partial_70_rover.uml,3308
2019-03-16 01:53:11.112,PartialDetection.eol,Partial_10_rover.uml,996
2019-03-16 01:53:17.274,RefineForPMD.eol,Partial_80_rover.uml,3533
2019-03-16 01:53:23.494,PartialDetection.eol,Partial_20_rover.uml,987
2019-03-16 01:53:33.716,RefineForPMD.eol,Partial_90_rover.uml,3188
2019-03-16 01:53:36.724,PartialDetection.eol,Partial_30_rover.uml,814
2019-03-16 01:54:23.29,PartialDetection.eol,Partial_40_rover.uml,1616
2019-03-16 01:54:26.186,RefineForPMD.eol,rover.uml,10741
2019-03-16 01:54:47.945,PartialDetection.eol,Partial_50_rover.uml,1332
2019-03-16 02:05:12.911,RefineForPMD.eol,Partial_10_rover.uml,19265
2019-03-16 02:05:58.085,RefineForPMD.eol,Partial_20_rover.uml,6559
2019-03-16 02:06:16.834,RefineForPMD.eol,Partial_30_rover.uml,3410
2019-03-16 02:06:29.444,PartialDetection.eol,Partial_60_rover.uml,915
2019-03-16 02:06:34.57,RefineForPMD.eol,Partial_40_rover.uml,5041
2019-03-16 02:06:44.515,PartialDetection.eol,Partial_70_rover.uml,878
2019-03-16 02:07:02.419,PartialDetection.eol,Partial_80_rover.uml,1274
2019-03-16 02:06:55.695,RefineForPMD.eol,Partial_50_rover.uml,8474
2019-03-16 02:07:18.641,PartialDetection.eol,Partial_90_rover.uml,872
2019-03-16 02:07:21.437,RefineForPMD.eol,Partial_60_rover.uml,4105
2019-03-16 02:07:33.053,PartialDetection.eol,model.uml,994
2019-03-16 02:07:40.725,RefineForPMD.eol,Partial_70_rover.uml,4151
2019-03-16 02:07:46.834,PartialDetection.eol,Partial_10_model.uml,686
2019-03-16 02:08:01.022,PartialDetection.eol,Partial_20_model.uml,841
2019-03-16 02:07:58.906,RefineForPMD.eol,Partial_80_rover.uml,4317
2019-03-16 02:08:13.259,PartialDetection.eol,Partial_30_model.uml,614
2019-03-16 02:08:16.595,RefineForPMD.eol,Partial_90_rover.uml,3120
2019-03-16 02:08:26.185,PartialDetection.eol,Partial_40_model.uml,751
2019-03-16 02:08:33.294,RefineForPMD.eol,rover.uml,4293
2019-03-16 02:08:39.994,PartialDetection.eol,Partial_50_model.uml,693
2019-03-16 02:08:54.261,PartialDetection.eol,Partial_60_model.uml,772
2019-03-16 02:08:53.31,RefineForPMD.eol,Partial_10_rover.uml,4223
2019-03-16 02:09:08.513,PartialDetection.eol,Partial_70_model.uml,678
2019-03-16 02:09:21.156,PartialDetection.eol,Partial_80_model.uml,549
2019-03-16 02:09:30.181,PartialDetection.eol,Partial_90_model.uml,383
2019-03-16 02:09:39.396,PartialDetection.eol,DigitalWatch.uml,844
2019-03-16 02:09:48.412,PartialDetection.eol,Partial_10_DigitalWatch.uml,680
2019-03-16 02:09:58.241,PartialDetection.eol,Partial_20_DigitalWatch.uml,733
2019-03-16 02:10:07.378,PartialDetection.eol,Partial_30_DigitalWatch.uml,803
2019-03-16 02:10:15.786,PartialDetection.eol,Partial_40_DigitalWatch.uml,684
2019-03-16 02:10:24.463,PartialDetection.eol,Partial_50_DigitalWatch.uml,608
2019-03-16 02:10:33.292,PartialDetection.eol,Partial_60_DigitalWatch.uml,537
2019-03-16 02:10:41.567,PartialDetection.eol,Partial_70_DigitalWatch.uml,585
2019-03-16 02:10:53.232,PartialDetection.eol,Partial_80_DigitalWatch.uml,1069
2019-03-16 02:10:57.5,RefineForPMD.eol,rover.uml,4762
2019-03-16 02:11:11.029,PartialDetection.eol,Partial_90_DigitalWatch.uml,507
2019-03-16 02:11:21.276,PartialDetection.eol,Replication.uml,1284
2019-03-16 02:11:25.562,RefineForPMD.eol,Partial_10_rover.uml,3929
2019-03-16 02:11:33.992,PartialDetection.eol,Partial_10_Replication.uml,1059
2019-03-16 02:11:42.585,RefineForPMD.eol,Partial_20_rover.uml,3968
2019-03-16 02:11:46.466,PartialDetection.eol,Partial_20_Replication.uml,1136
2019-03-16 02:11:58.866,PartialDetection.eol,Partial_30_Replication.uml,1141
2019-03-16 02:11:59.267,RefineForPMD.eol,Partial_30_rover.uml,3627
2019-03-16 02:12:11.238,PartialDetection.eol,Partial_40_Replication.uml,1099
2019-03-16 02:12:14.745,RefineForPMD.eol,Partial_40_rover.uml,3474
2019-03-16 02:12:23.089,PartialDetection.eol,Partial_50_Replication.uml,1108
2019-03-16 02:12:30.464,RefineForPMD.eol,Partial_50_rover.uml,4890
2019-03-16 02:12:38.305,PartialDetection.eol,Partial_60_Replication.uml,1201
2019-03-16 02:12:50.693,PartialDetection.eol,Partial_70_Replication.uml,1089
2019-03-16 02:12:50.719,RefineForPMD.eol,Partial_60_rover.uml,2817
2019-03-16 02:13:03.111,PartialDetection.eol,Partial_80_Replication.uml,894
2019-03-16 02:13:06.353,RefineForPMD.eol,Partial_70_rover.uml,2914
2019-03-16 02:13:14.63,PartialDetection.eol,Partial_90_Replication.uml,810
2019-03-16 02:13:22.136,RefineForPMD.eol,Partial_80_rover.uml,3145
2019-03-16 02:13:26.821,PartialDetection.eol,CarDoorLock.uml,457
2019-03-16 02:13:45.865,PartialDetection.eol,Partial_10_CarDoorLock.uml,827
2019-03-16 02:13:43.781,RefineForPMD.eol,Partial_90_rover.uml,5327
2019-03-16 02:14:00.765,PartialDetection.eol,Partial_20_CarDoorLock.uml,661
2019-03-16 02:14:07.152,RefineForPMD.eol,model.uml,5846
2019-03-16 02:14:15.249,PartialDetection.eol,Partial_30_CarDoorLock.uml,302
2019-03-16 02:14:29.72,PartialDetection.eol,Partial_40_CarDoorLock.uml,735
2019-03-16 02:14:29.61,RefineForPMD.eol,Partial_10_model.uml,4089
2019-03-16 02:14:43.01,PartialDetection.eol,Partial_50_CarDoorLock.uml,506
2019-03-16 02:14:47.739,RefineForPMD.eol,Partial_20_model.uml,4475
2019-03-16 02:14:55.314,PartialDetection.eol,Partial_60_CarDoorLock.uml,614
2019-03-16 02:15:07.506,PartialDetection.eol,Partial_70_CarDoorLock.uml,446
2019-03-16 02:15:05.108,RefineForPMD.eol,Partial_30_model.uml,3799
2019-03-16 02:15:19.194,PartialDetection.eol,Partial_80_CarDoorLock.uml,462
2019-03-16 02:15:21.329,RefineForPMD.eol,Partial_40_model.uml,2925
2019-03-16 02:15:30.014,PartialDetection.eol,Partial_90_CarDoorLock.uml,394
2019-03-16 02:15:35.815,RefineForPMD.eol,Partial_50_model.uml,3923
2019-03-16 02:15:41.658,PartialDetection.eol,rover.uml,862
2019-03-16 02:15:53.395,PartialDetection.eol,Partial_10_rover.uml,1019
2019-03-16 02:15:52.465,RefineForPMD.eol,Partial_60_model.uml,3477
2019-03-16 02:16:05.434,PartialDetection.eol,Partial_20_rover.uml,863
2019-03-16 02:16:08.096,RefineForPMD.eol,Partial_70_model.uml,3669
2019-03-16 02:16:16.967,PartialDetection.eol,Partial_30_rover.uml,687
2019-03-16 02:16:24.333,RefineForPMD.eol,Partial_80_model.uml,3659
2019-03-16 02:16:28.088,PartialDetection.eol,Partial_40_rover.uml,843
2019-03-16 02:16:39.722,PartialDetection.eol,Partial_50_rover.uml,761
2019-03-16 02:16:39.962,RefineForPMD.eol,Partial_90_model.uml,3556
2019-03-16 02:16:51.318,PartialDetection.eol,Partial_60_rover.uml,774
2019-03-16 02:16:55.732,RefineForPMD.eol,DigitalWatch.uml,6318
2019-03-16 02:17:03.324,PartialDetection.eol,Partial_70_rover.uml,666
2019-03-16 02:17:14.643,PartialDetection.eol,Partial_80_rover.uml,652
2019-03-16 02:17:14.45,RefineForPMD.eol,Partial_10_DigitalWatch.uml,5785
2019-03-16 02:17:25.432,PartialDetection.eol,Partial_90_rover.uml,800
2019-03-16 02:17:36.491,PartialDetection.eol,model.uml,739
2019-03-16 02:17:32.273,RefineForPMD.eol,Partial_20_DigitalWatch.uml,6396
2019-03-16 02:17:48.019,PartialDetection.eol,Partial_10_model.uml,517
2019-03-16 02:17:50.401,RefineForPMD.eol,Partial_30_DigitalWatch.uml,5759
2019-03-16 02:17:58.744,PartialDetection.eol,Partial_20_model.uml,639
2019-03-16 02:18:09.777,PartialDetection.eol,Partial_30_model.uml,695
2019-03-16 02:18:07.826,RefineForPMD.eol,Partial_40_DigitalWatch.uml,6847
2019-03-16 02:18:22.048,PartialDetection.eol,Partial_40_model.uml,663
2019-03-16 02:18:27.932,RefineForPMD.eol,Partial_50_DigitalWatch.uml,5994
2019-03-16 02:18:33.793,PartialDetection.eol,Partial_50_model.uml,636
2019-03-16 02:18:44.646,PartialDetection.eol,Partial_60_model.uml,584
2019-03-16 02:18:45.62,RefineForPMD.eol,Partial_60_DigitalWatch.uml,4849
2019-03-16 02:18:55.511,PartialDetection.eol,Partial_70_model.uml,585
2019-03-16 02:19:06.501,PartialDetection.eol,Partial_80_model.uml,494
2019-03-16 02:19:02.349,RefineForPMD.eol,Partial_70_DigitalWatch.uml,5253
2019-03-16 02:19:17.295,PartialDetection.eol,Partial_90_model.uml,522
2019-03-16 02:19:19.263,RefineForPMD.eol,Partial_80_DigitalWatch.uml,5100
2019-03-16 02:19:28.124,PartialDetection.eol,DigitalWatch.uml,1059
2019-03-16 02:19:40.171,PartialDetection.eol,Partial_10_DigitalWatch.uml,1084
2019-03-16 02:19:35.958,RefineForPMD.eol,Partial_90_DigitalWatch.uml,5690
2019-03-16 02:19:51.898,PartialDetection.eol,Partial_20_DigitalWatch.uml,929
2019-03-16 02:19:53.738,RefineForPMD.eol,Replication.uml,5605
2019-03-16 02:20:03.289,PartialDetection.eol,Partial_30_DigitalWatch.uml,905
2019-03-16 02:20:14.856,PartialDetection.eol,Partial_40_DigitalWatch.uml,981
2019-03-16 02:20:11.334,RefineForPMD.eol,Partial_10_Replication.uml,4905
2019-03-16 02:20:26.493,PartialDetection.eol,Partial_50_DigitalWatch.uml,853
2019-03-16 02:20:28.499,RefineForPMD.eol,Partial_20_Replication.uml,4585
2019-03-16 02:20:37.847,PartialDetection.eol,Partial_60_DigitalWatch.uml,946
2019-03-16 02:20:49.299,PartialDetection.eol,Partial_70_DigitalWatch.uml,891
2019-03-16 02:20:44.867,RefineForPMD.eol,Partial_30_Replication.uml,5382
2019-03-16 02:21:00.918,PartialDetection.eol,Partial_80_DigitalWatch.uml,744
2019-03-16 02:21:01.773,RefineForPMD.eol,Partial_40_Replication.uml,4091
2019-03-16 02:21:11.969,PartialDetection.eol,Partial_90_DigitalWatch.uml,784
2019-03-16 02:21:17.818,RefineForPMD.eol,Partial_50_Replication.uml,4925
2019-03-16 02:21:23.582,PartialDetection.eol,Replication.uml,889
2019-03-16 02:21:34.662,PartialDetection.eol,Partial_10_Replication.uml,1100
2019-03-16 02:21:34.438,RefineForPMD.eol,Partial_60_Replication.uml,4513
2019-03-16 02:21:46.389,PartialDetection.eol,Partial_20_Replication.uml,1079
2019-03-16 02:21:50.063,RefineForPMD.eol,Partial_70_Replication.uml,3860
2019-03-16 02:21:58.022,PartialDetection.eol,Partial_30_Replication.uml,1040
2019-03-16 02:22:05.471,RefineForPMD.eol,Partial_80_Replication.uml,4466
2019-03-16 02:22:09.87,PartialDetection.eol,Partial_40_Replication.uml,1161
2019-03-16 02:22:21.706,PartialDetection.eol,Partial_50_Replication.uml,925
2019-03-16 02:22:21.894,RefineForPMD.eol,Partial_90_Replication.uml,3417
2019-03-16 02:22:32.813,PartialDetection.eol,Partial_60_Replication.uml,886
2019-03-16 02:22:36.782,RefineForPMD.eol,rover.uml,3704
2019-03-16 02:22:43.833,PartialDetection.eol,Partial_70_Replication.uml,839
2019-03-16 02:22:51.842,RefineForPMD.eol,Partial_10_rover.uml,3286
2019-03-16 02:22:55.416,PartialDetection.eol,Partial_80_Replication.uml,764
2019-03-16 02:23:06.469,PartialDetection.eol,Partial_90_Replication.uml,779
2019-03-16 02:23:06.414,RefineForPMD.eol,Partial_20_rover.uml,3483
2019-03-16 02:23:17.145,PartialDetection.eol,CarDoorLock.uml,577
2019-03-16 02:23:21.233,RefineForPMD.eol,Partial_30_rover.uml,3391
2019-03-16 02:23:27.151,PartialDetection.eol,Partial_10_CarDoorLock.uml,642
2019-03-16 02:23:37.848,PartialDetection.eol,Partial_20_CarDoorLock.uml,474
2019-03-16 02:23:35.956,RefineForPMD.eol,Partial_40_rover.uml,3348
2019-03-16 02:23:48.422,PartialDetection.eol,Partial_30_CarDoorLock.uml,478
2019-03-16 02:23:50.336,RefineForPMD.eol,Partial_50_rover.uml,3240
2019-03-16 02:23:58.589,PartialDetection.eol,Partial_40_CarDoorLock.uml,459
2019-03-16 02:24:05.023,RefineForPMD.eol,Partial_60_rover.uml,3317
2019-03-16 02:24:09.208,PartialDetection.eol,Partial_50_CarDoorLock.uml,390
2019-03-16 01:28:40.261,PartialModelCreator.eol,Replication.uml,3337053
